t,x_a,y_a,z_a,x_b,y_b,z_b,separation
1.50500,-5.284334,-7.815468,17.771860,-5.284334,-7.815468,17.771860,0.0000000197
1.51000,-5.413513,-8.049690,17.747215,-5.413513,-8.049690,17.747215,0.0000000203
1.51500,-5.547965,-8.289987,17.734549,-5.547965,-8.289987,17.734549,0.0000000209
1.52000,-5.687727,-8.536282,17.734403,-5.687727,-8.536282,17.734403,0.0000000215
1.52500,-5.832830,-8.788458,17.747344,-5.832830,-8.788458,17.747344,0.0000000221
1.53000,-5.983296,-9.046357,17.773956,-5.983296,-9.046357,17.773956,0.0000000227
1.53500,-6.139138,-9.309772,17.814848,-6.139138,-9.309772,17.814848,0.0000000234
1.54000,-6.300357,-9.578444,17.870645,-6.300357,-9.578444,17.870645,0.0000000241
1.54500,-6.466940,-9.852057,17.941990,-6.466940,-9.852057,17.941990,0.0000000247
1.55000,-6.638856,-10.130231,18.029539,-6.638856,-10.130231,18.029539,0.0000000254
1.55500,-6.816058,-10.412518,18.133957,-6.816058,-10.412518,18.133957,0.0000000261
1.56000,-6.998475,-10.698394,18.255913,-6.998475,-10.698394,18.255913,0.0000000268
1.56500,-7.186014,-10.987257,18.396079,-7.186014,-10.987257,18.396079,0.0000000274
1.57000,-7.378554,-11.278416,18.555116,-7.378554,-11.278416,18.555116,0.0000000281
1.57500,-7.575945,-11.571092,18.733673,-7.575945,-11.571092,18.733673,0.0000000288
1.58000,-7.778002,-11.864408,18.932375,-7.778002,-11.864408,18.932375,0.0000000295
1.58500,-7.984506,-12.157385,19.151815,-7.984506,-12.157385,19.151815,0.0000000302
1.59000,-8.195197,-12.448939,19.392542,-8.195197,-12.448939,19.392542,0.0000000308
1.59500,-8.409772,-12.737878,19.655049,-8.409772,-12.737878,19.655049,0.0000000315
1.60000,-8.627883,-13.022899,19.939762,-8.627883,-13.022899,19.939762,0.0000000321
1.60500,-8.849132,-13.302587,20.247021,-8.849132,-13.302587,20.247021,0.0000000327
1.61000,-9.073069,-13.575418,20.577067,-9.073069,-13.575418,20.577067,0.0000000333
1.61500,-9.299189,-13.839759,20.930027,-9.299189,-13.839759,20.930027,0.0000000338
1.62000,-9.526929,-14.093875,21.305892,-9.526929,-14.093875,21.305892,0.0000000344
1.62500,-9.755666,-14.335938,21.704503,-9.755666,-14.335938,21.704503,0.0000000348
1.63000,-9.984718,-14.564033,22.125532,-9.984718,-14.564033,22.125532,0.0000000353
1.63500,-10.213339,-14.776175,22.568461,-10.213339,-14.776175,22.568461,0.0000000357
1.64000,-10.440722,-14.970326,23.032571,-10.440722,-14.970326,23.032570,0.0000000361
1.64500,-10.666000,-15.144413,23.516917,-10.666000,-15.144413,23.516917,0.0000000364
1.65000,-10.888245,-15.296354,24.020323,-10.888245,-15.296354,24.020323,0.0000000367
1.65500,-11.106474,-15.424084,24.541362,-11.106474,-15.424084,24.541362,0.0000000369
1.66000,-11.319653,-15.525585,25.078354,-11.319653,-15.525585,25.078354,0.0000000370
1.66500,-11.526700,-15.598920,25.629357,-11.526700,-15.598920,25.629357,0.0000000371
1.67000,-11.726496,-15.642269,26.192168,-11.726496,-15.642269,26.192168,0.0000000372
1.67500,-11.917890,-15.653967,26.764328,-11.917890,-15.653967,26.764328,0.0000000372
1.68000,-12.099711,-15.632541,27.343135,-12.099711,-15.632541,27.343134,0.0000000371
1.68500,-12.270779,-15.576749,27.925657,-12.270779,-15.576749,27.925657,0.0000000370
1.69000,-12.429917,-15.485620,28.508763,-12.429917,-15.485620,28.508763,0.0000000368
1.69500,-12.575967,-15.358485,29.089146,-12.575967,-15.358485,29.089146,0.0000000366
1.70000,-12.707800,-15.195012,29.663365,-12.707800,-15.195012,29.663365,0.0000000363
1.70500,-12.824338,-14.995231,30.227886,-12.824338,-14.995231,30.227886,0.0000000361
1.71000,-12.924563,-14.759551,30.779132,-12.924563,-14.759551,30.779132,0.0000000358
1.71500,-13.007539,-14.488780,31.313533,-13.007539,-14.488780,31.313533,0.0000000354
1.72000,-13.072423,-14.184122,31.827585,-13.072423,-14.184122,31.827585,0.0000000351
1.72500,-13.118484,-13.847179,32.317904,-13.118484,-13.847179,32.317904,0.0000000347
1.73000,-13.145111,-13.479929,32.781280,-13.145111,-13.479929,32.781280,0.0000000343
1.73500,-13.151831,-13.084711,33.214739,-13.151831,-13.084711,33.214739,0.0000000340
1.74000,-13.138315,-12.664186,33.615586,-13.138315,-12.664186,33.615586,0.0000000337
1.74500,-13.104386,-12.221300,33.981453,-13.104386,-12.221300,33.981453,0.0000000333
1.75000,-13.050027,-11.759235,34.310336,-13.050027,-11.759235,34.310336,0.0000000330
1.75500,-12.975381,-11.281353,34.600625,-12.975381,-11.281353,34.600625,0.0000000327
1.76000,-12.880752,-10.791143,34.851122,-12.880752,-10.791143,34.851122,0.0000000325
1.76500,-12.766600,-10.292155,35.061055,-12.766600,-10.292155,35.061055,0.0000000322
1.77000,-12.633536,-9.787945,35.230072,-12.633536,-9.787945,35.230072,0.0000000320
1.77500,-12.482315,-9.282014,35.358238,-12.482315,-9.282014,35.358238,0.0000000318
1.78000,-12.313822,-8.777753,35.446012,-12.313822,-8.777753,35.446012,0.0000000316
1.78500,-12.129061,-8.278393,35.494222,-12.129061,-8.278393,35.494222,0.0000000314
1.79000,-11.929140,-7.786961,35.504031,-11.929140,-7.786961,35.504031,0.0000000312
1.79500,-11.715255,-7.306243,35.476897,-11.715255,-7.306243,35.476897,0.0000000310
1.80000,-11.488671,-6.838753,35.414534,-11.488671,-6.838753,35.414534,0.0000000308
1.80500,-11.250710,-6.386715,35.318862,-11.250710,-6.386715,35.318862,0.0000000307
1.81000,-11.002729,-5.952050,35.191966,-11.002729,-5.952050,35.191966,0.0000000304
1.81500,-10.746103,-5.536367,35.036047,-10.746103,-5.536367,35.036047,0.0000000302
1.82000,-10.482214,-5.140969,34.853382,-10.482214,-5.140969,34.853382,0.0000000300
1.82500,-10.212432,-4.766857,34.646283,-10.212432,-4.766857,34.646283,0.0000000297
1.83000,-9.938100,-4.414746,34.417060,-9.938100,-4.414746,34.417060,0.0000000294
1.83500,-9.660525,-4.085081,34.167987,-9.660525,-4.085081,34.167987,0.0000000291
1.84000,-9.380966,-3.778062,33.901279,-9.380966,-3.778062,33.901279,0.0000000288
1.84500,-9.100625,-3.493660,33.619065,-9.100625,-3.493660,33.619065,0.0000000285
1.85000,-8.820637,-3.231649,33.323372,-8.820637,-3.231649,33.323372,0.0000000281
1.85500,-8.542069,-2.991628,33.016110,-8.542069,-2.991628,33.016110,0.0000000277
1.86000,-8.265910,-2.773048,32.699062,-8.265910,-2.773048,32.699062,0.0000000273
1.86500,-7.993073,-2.575235,32.373881,-7.993073,-2.575235,32.373881,0.0000000269
1.87000,-7.724390,-2.397416,32.042082,-7.724390,-2.397416,32.042082,0.0000000265
1.87500,-7.460613,-2.238740,31.705050,-7.460613,-2.238740,31.705050,0.0000000261
1.88000,-7.202414,-2.098298,31.364034,-7.202414,-2.098298,31.364034,0.0000000256
1.88500,-6.950387,-1.975145,31.020158,-6.950387,-1.975145,31.020158,0.0000000252
1.89000,-6.705050,-1.868309,30.674424,-6.705050,-1.868309,30.674424,0.0000000247
1.89500,-6.466849,-1.776814,30.327722,-6.466849,-1.776814,30.327722,0.0000000243
1.90000,-6.236161,-1.699688,29.980833,-6.236161,-1.699688,29.980833,0.0000000238
1.90500,-6.013295,-1.635974,29.634441,-6.013295,-1.635974,29.634441,0.0000000234
1.91000,-5.798502,-1.584739,29.289141,-5.798502,-1.584739,29.289141,0.0000000230
1.91500,-5.591974,-1.545081,28.945447,-5.591974,-1.545081,28.945447,0.0000000225
1.92000,-5.393851,-1.516138,28.603799,-5.393851,-1.516138,28.603799,0.0000000221
1.92500,-5.204226,-1.497085,28.264572,-5.204226,-1.497085,28.264572,0.0000000217
1.93000,-5.023147,-1.487146,27.928085,-5.023147,-1.487146,27.928085,0.0000000213
1.93500,-4.850623,-1.485590,27.594606,-4.850623,-1.485590,27.594606,0.0000000210
1.94000,-4.686629,-1.491735,27.264357,-4.686629,-1.491735,27.264357,0.0000000206
1.94500,-4.531110,-1.504947,26.937525,-4.531110,-1.504947,26.937525,0.0000000203
1.95000,-4.383981,-1.524641,26.614260,-4.383981,-1.524641,26.614260,0.0000000199
1.95500,-4.245137,-1.550280,26.294688,-4.245137,-1.550280,26.294688,0.0000000196
1.96000,-4.114451,-1.581375,25.978910,-4.114451,-1.581375,25.978910,0.0000000193
1.96500,-3.991779,-1.617483,25.667006,-3.991779,-1.617483,25.667006,0.0000000190
1.97000,-3.876967,-1.658202,25.359042,-3.876967,-1.658202,25.359042,0.0000000188
1.97500,-3.769846,-1.703177,25.055068,-3.769846,-1.703177,25.055068,0.0000000185
1.98000,-3.670240,-1.752091,24.755126,-3.670240,-1.752091,24.755126,0.0000000183
1.98500,-3.577969,-1.804665,24.459247,-3.577969,-1.804665,24.459247,0.0000000181
1.99000,-3.492848,-1.860657,24.167457,-3.492848,-1.860657,24.167457,0.0000000179
1.99500,-3.414688,-1.919859,23.879778,-3.414688,-1.919859,23.879778,0.0000000178
2.00000,-3.343302,-1.982098,23.596226,-3.343302,-1.982098,23.596226,0.0000000176
2.00500,-3.278506,-2.047226,23.316818,-3.278506,-2.047226,23.316818,0.0000000175
2.01000,-3.220114,-2.115129,23.041568,-3.220114,-2.115129,23.041568,0.0000000174
2.01500,-3.167948,-2.185716,22.770490,-3.167948,-2.185716,22.770490,0.0000000173
2.02000,-3.121834,-2.258923,22.503602,-3.121834,-2.258923,22.503602,0.0000000173
2.02500,-3.081602,-2.334705,22.240920,-3.081602,-2.334705,22.240920,0.0000000173
2.03000,-3.047091,-2.413044,21.982464,-3.047091,-2.413044,21.982464,0.0000000172
2.03500,-3.018147,-2.493937,21.728257,-3.018147,-2.493937,21.728257,0.0000000172
2.04000,-2.994623,-2.577404,21.478324,-2.994623,-2.577404,21.478324,0.0000000173
2.04500,-2.976381,-2.663477,21.232696,-2.976381,-2.663477,21.232696,0.0000000173
2.05000,-2.963291,-2.752209,20.991406,-2.963291,-2.752209,20.991406,0.0000000174
2.05500,-2.955234,-2.843664,20.754495,-2.955234,-2.843664,20.754495,0.0000000175
2.06000,-2.952099,-2.937923,20.522006,-2.952099,-2.937923,20.522006,0.0000000177
2.06500,-2.953784,-3.035076,20.293990,-2.953784,-3.035076,20.293990,0.0000000178
2.07000,-2.960199,-3.135227,20.070502,-2.960199,-3.135227,20.070502,0.0000000180
2.07500,-2.971261,-3.238492,19.851607,-2.971261,-3.238492,19.851607,0.0000000182
2.08000,-2.986900,-3.344996,19.637375,-2.986900,-3.344996,19.637375,0.0000000185
2.08500,-3.007052,-3.454872,19.427883,-3.007052,-3.454872,19.427883,0.0000000188
2.09000,-3.031666,-3.568264,19.223218,-3.031666,-3.568264,19.223218,0.0000000191
2.09500,-3.060699,-3.685324,19.023475,-3.060699,-3.685324,19.023475,0.0000000194
2.10000,-3.094119,-3.806209,18.828759,-3.094119,-3.806209,18.828759,0.0000000198
2.10500,-3.131902,-3.931087,18.639183,-3.131902,-3.931087,18.639183,0.0000000202
2.11000,-3.174035,-4.060128,18.454875,-3.174035,-4.060128,18.454875,0.0000000206
2.11500,-3.220512,-4.193511,18.275971,-3.220512,-4.193511,18.275971,0.0000000211
2.12000,-3.271337,-4.331419,18.102620,-3.271337,-4.331419,18.102620,0.0000000216
2.12500,-3.326525,-4.474037,17.934986,-3.326525,-4.474037,17.934986,0.0000000221
2.13000,-3.386097,-4.621558,17.773246,-3.386097,-4.621558,17.773246,0.0000000227
2.13500,-3.450083,-4.774174,17.617590,-3.450083,-4.774174,17.617590,0.0000000233
2.14000,-3.518520,-4.932083,17.468228,-3.518520,-4.932083,17.468228,0.0000000239
2.14500,-3.591456,-5.095482,17.325385,-3.591456,-5.095482,17.325385,0.0000000246
2.15000,-3.668942,-5.264568,17.189304,-3.668942,-5.264568,17.189304,0.0000000253
2.15500,-3.751040,-5.439540,17.060249,-3.751040,-5.439540,17.060249,0.0000000261
2.16000,-3.837815,-5.620592,16.938502,-3.837815,-5.620592,16.938502,0.0000000269
2.16500,-3.929343,-5.807917,16.824369,-3.929343,-5.807917,16.824369,0.0000000277
2.17000,-4.025700,-6.001704,16.718178,-4.025700,-6.001704,16.718178,0.0000000286
2.17500,-4.126972,-6.202132,16.620283,-4.126972,-6.202132,16.620283,0.0000000295
2.18000,-4.233246,-6.409376,16.531062,-4.233246,-6.409376,16.531062,0.0000000305
2.18500,-4.344616,-6.623599,16.450919,-4.344616,-6.623599,16.450919,0.0000000315
2.19000,-4.461177,-6.844951,16.380290,-4.461177,-6.844951,16.380290,0.0000000326
2.19500,-4.583027,-7.073568,16.319636,-4.583026,-7.073568,16.319636,0.0000000336
2.20000,-4.710264,-7.309565,16.269453,-4.710264,-7.309565,16.269453,0.0000000348
2.20500,-4.842990,-7.553040,16.230265,-4.842990,-7.553040,16.230265,0.0000000359
2.21000,-4.981302,-7.804061,16.202630,-4.981302,-7.804061,16.202630,0.0000000371
2.21500,-5.125297,-8.062670,16.187141,-5.125297,-8.062670,16.187141,0.0000000384
2.22000,-5.275070,-8.328875,16.184423,-5.275069,-8.328875,16.184423,0.0000000397
2.22500,-5.430706,-8.602644,16.195136,-5.430706,-8.602644,16.195136,0.0000000410
2.23000,-5.592289,-8.883903,16.219974,-5.592289,-8.883903,16.219974,0.0000000424
2.23500,-5.759890,-9.172528,16.259665,-5.759890,-9.172528,16.259665,0.0000000438
2.24000,-5.933571,-9.468338,16.314970,-5.933571,-9.468338,16.314970,0.0000000452
2.24500,-6.113380,-9.771092,16.386679,-6.113380,-9.771092,16.386679,0.0000000467
2.25000,-6.299350,-10.080477,16.475614,-6.299350,-10.080477,16.475614,0.0000000482
2.25500,-6.491494,-10.396105,16.582620,-6.491494,-10.396105,16.582620,0.0000000497
2.26000,-6.689805,-10.717502,16.708565,-6.689805,-10.717502,16.708565,0.0000000513
2.26500,-6.894249,-11.044100,16.854335,-6.894249,-11.044100,16.854335,0.0000000529
2.27000,-7.104764,-11.375230,17.020824,-7.104764,-11.375230,17.020823,0.0000000545
2.27500,-7.321258,-11.710113,17.208929,-7.321258,-11.710113,17.208929,0.0000000561
2.28000,-7.543600,-12.047851,17.419541,-7.543600,-12.047851,17.419541,0.0000000577
2.28500,-7.771619,-12.387418,17.653537,-7.771619,-12.387418,17.653537,0.0000000593
2.29000,-8.005100,-12.727654,17.911759,-8.005100,-12.727654,17.911759,0.0000000609
2.29500,-8.243777,-13.067257,18.195009,-8.243777,-13.067257,18.195009,0.0000000626
2.30000,-8.487332,-13.404774,18.504029,-8.487332,-13.404774,18.504029,0.0000000641
2.30500,-8.735385,-13.738603,18.839482,-8.735385,-13.738603,18.839482,0.0000000657
2.31000,-8.987495,-14.066982,19.201933,-8.987495,-14.066982,19.201933,0.0000000673
2.31500,-9.243152,-14.387994,19.591826,-9.243152,-14.387994,19.591826,0.0000000688
2.32000,-9.501773,-14.699566,20.009462,-9.501773,-14.699566,20.009462,0.0000000702
2.32500,-9.762699,-14.999476,20.454973,-9.762699,-14.999476,20.454973,0.0000000716
2.33000,-10.025191,-15.285359,20.928293,-10.025191,-15.285359,20.928293,0.0000000730
2.33500,-10.288428,-15.554724,21.429135,-10.288428,-15.554724,21.429135,0.0000000742
2.34000,-10.551504,-15.804966,21.956962,-10.551504,-15.804966,21.956962,0.0000000754
2.34500,-10.813430,-16.033396,22.510957,-10.813430,-16.033396,22.510957,0.0000000765
2.35000,-11.073129,-16.237262,23.090004,-11.073129,-16.237262,23.090004,0.0000000774
2.35500,-11.329444,-16.413787,23.692659,-11.329444,-16.413787,23.692659,0.0000000783
2.36000,-11.581138,-16.560207,24.317136,-11.581138,-16.560207,24.317136,0.0000000790
2.36500,-11.826902,-16.673815,24.961286,-11.826902,-16.673815,24.961286,0.0000000796
2.37000,-12.065361,-16.752011,25.622597,-12.065361,-16.752011,25.622597,0.0000000801
2.37500,-12.295082,-16.792356,26.298185,-12.295082,-16.792356,26.298185,0.0000000804
2.38000,-12.514590,-16.792629,26.984805,-12.514590,-16.792629,26.984805,0.0000000806
2.38500,-12.722380,-16.750881,27.678867,-12.722380,-16.750881,27.678867,0.0000000807
2.39000,-12.916933,-16.665499,28.376459,-12.916933,-16.665499,28.376459,0.0000000807
2.39500,-13.096735,-16.535261,29.073392,-13.096735,-16.535261,29.073392,0.0000000805
2.40000,-13.260296,-16.359386,29.765239,-13.260295,-16.359386,29.765239,0.0000000802
2.40500,-13.406173,-16.137579,30.447398,-13.406173,-16.137580,30.447398,0.0000000797
2.41000,-13.532992,-15.870076,31.115159,-13.532992,-15.870076,31.115159,0.0000000792
2.41500,-13.639471,-15.557661,31.763777,-13.639471,-15.557661,31.763777,0.0000000786
2.42000,-13.724443,-15.201686,32.388558,-13.724443,-15.201686,32.388558,0.0000000779
2.42500,-13.786877,-14.804072,32.984939,-13.786877,-14.804073,32.984939,0.0000000772
2.43000,-13.825900,-14.367292,33.548576,-13.825900,-14.367292,33.548576,0.0000000765
2.43500,-13.840815,-13.894341,34.075429,-13.840815,-13.894341,34.075429,0.0000000757
2.44000,-13.831117,-13.388692,34.561839,-13.831117,-13.388693,34.561839,0.0000000749
2.44500,-13.796507,-12.854240,35.004598,-13.796507,-12.854240,35.004598,0.0000000741
2.45000,-13.736898,-12.295225,35.401010,-13.736898,-12.295225,35.401010,0.0000000733
2.45500,-13.652420,-11.716158,35.748937,-13.652420,-11.716158,35.748937,0.0000000725
2.46000,-13.543424,-11.121731,36.046828,-13.543424,-11.121731,36.046827,0.0000000718
2.46500,-13.410474,-10.516725,36.293737,-13.410474,-10.516725,36.293737,0.0000000711
2.47000,-13.254339,-9.905919,36.489322,-13.254339,-9.905919,36.489322,0.0000000704
2.47500,-13.075984,-9.294002,36.633829,-13.075984,-9.294002,36.633829,0.0000000698
2.48000,-12.876550,-8.685489,36.728058,-12.876550,-8.685490,36.728058,0.0000000692
2.48500,-12.657336,-8.084649,36.773324,-12.657336,-8.084649,36.773324,0.0000000686
2.49000,-12.419781,-7.495435,36.771399,-12.419781,-7.495435,36.771399,0.0000000680
2.49500,-12.165435,-6.921438,36.724452,-12.165435,-6.921438,36.724452,0.0000000674
2.50000,-11.895941,-6.365845,36.634984,-11.895941,-6.365845,36.634984,0.0000000668
2.50500,-11.613003,-5.831413,36.505753,-11.613003,-5.831413,36.505753,0.0000000662
2.51000,-11.318368,-5.320454,36.339707,-11.318368,-5.320454,36.339707,0.0000000656
2.51500,-11.013800,-4.834839,36.139920,-11.013800,-4.834839,36.139921,0.0000000650
2.52000,-10.701055,-4.375998,35.909524,-10.701055,-4.375998,35.909524,0.0000000643
2.52500,-10.381865,-3.944947,35.651651,-10.381865,-3.944947,35.651651,0.0000000635
2.53000,-10.057917,-3.542310,35.369388,-10.057917,-3.542310,35.369388,0.0000000628
2.53500,-9.730835,-3.168349,35.065729,-9.730835,-3.168349,35.065729,0.0000000620
2.54000,-9.402171,-2.823001,34.743540,-9.402171,-2.823001,34.743540,0.0000000611
2.54500,-9.073391,-2.505919,34.405534,-9.073391,-2.505919,34.405534,0.0000000602
2.55000,-8.745865,-2.216507,34.054246,-8.745865,-2.216507,34.054246,0.0000000593
2.55500,-8.420861,-1.953959,33.692023,-8.420861,-1.953959,33.692023,0.0000000583
2.56000,-8.099544,-1.717300,33.321015,-8.099545,-1.717300,33.321015,0.0000000573
2.56500,-7.782971,-1.505419,32.943173,-7.782971,-1.505419,32.943173,0.0000000563
2.57000,-7.472087,-1.317102,32.560249,-7.472087,-1.317102,32.560249,0.0000000553
2.57500,-7.167735,-1.151064,32.173804,-7.167735,-1.151064,32.173804,0.0000000543
2.58000,-6.870648,-1.005975,31.785216,-6.870648,-1.005975,31.785216,0.0000000532
2.58500,-6.581462,-0.880483,31.395689,-6.581462,-0.880483,31.395689,0.0000000521
2.59000,-6.300714,-0.773235,31.006268,-6.300714,-0.773235,31.006268,0.0000000511
2.59500,-6.028848,-0.682893,30.617850,-6.028848,-0.682893,30.617850,0.0000000500
2.60000,-5.766224,-0.608151,30.231196,-5.766224,-0.608151,30.231196,0.0000000490
2.60500,-5.513121,-0.547742,29.846947,-5.513121,-0.547742,29.846947,0.0000000480
2.61000,-5.269743,-0.500453,29.465636,-5.269743,-0.500453,29.465636,0.0000000469
2.61500,-5.036227,-0.465127,29.087700,-5.036227,-0.465127,29.087700,0.0000000459
2.62000,-4.812648,-0.440669,28.713494,-4.812648,-0.440669,28.713494,0.0000000450
2.62500,-4.599027,-0.426051,28.343298,-4.599027,-0.426051,28.343298,0.0000000440
2.63000,-4.395333,-0.420311,27.977330,-4.395333,-0.420311,27.977330,0.0000000431
2.63500,-4.201493,-0.422558,27.615757,-4.201493,-0.422558,27.615757,0.0000000422
2.64000,-4.017396,-0.431966,27.258697,-4.017396,-0.431966,27.258697,0.0000000414
2.64500,-3.842897,-0.447777,26.906234,-3.842897,-0.447777,26.906234,0.0000000406
2.65000,-3.677822,-0.469300,26.558417,-3.677822,-0.469300,26.558417,0.0000000398
2.65500,-3.521976,-0.495904,26.215274,-3.521976,-0.495904,26.215274,0.0000000391
2.66000,-3.375140,-0.527018,25.876808,-3.375140,-0.527018,25.876808,0.0000000384
2.66500,-3.237084,-0.562133,25.543007,-3.237084,-0.562133,25.543007,0.0000000377
2.67000,-3.107562,-0.600788,25.213848,-3.107562,-0.600788,25.213848,0.0000000371
2.67500,-2.986321,-0.642579,24.889295,-2.986321,-0.642579,24.889295,0.0000000365
2.68000,-2.873100,-0.687146,24.569308,-2.873100,-0.687146,24.569308,0.0000000359
2.68500,-2.767637,-0.734177,24.253840,-2.767637,-0.734177,24.253840,0.0000000354
2.69000,-2.669666,-0.783401,23.942841,-2.669666,-0.783401,23.942841,0.0000000349
2.69500,-2.578923,-0.834585,23.636261,-2.578923,-0.834585,23.636261,0.0000000344
2.70000,-2.495145,-0.887533,23.334047,-2.495145,-0.887533,23.334047,0.0000000340
2.70500,-2.418076,-0.942083,23.036148,-2.418076,-0.942083,23.036148,0.0000000336
2.71000,-2.347463,-0.998103,22.742513,-2.347463,-0.998103,22.742513,0.0000000332
2.71500,-2.283060,-1.055489,22.453095,-2.283060,-1.055489,22.453095,0.0000000329
2.72000,-2.224628,-1.114165,22.167847,-2.224628,-1.114165,22.167847,0.0000000326
2.72500,-2.171938,-1.174078,21.886724,-2.171938,-1.174078,21.886724,0.0000000324
2.73000,-2.124770,-1.235194,21.609688,-2.124770,-1.235194,21.609688,0.0000000322
