t,x,y,z
33.38000,-11.298828,-17.285083,22.083642
33.38500,-11.596613,-17.516820,22.780794
33.39000,-11.890339,-17.713928,23.506808
33.39500,-12.178427,-17.872715,24.259321
33.40000,-12.459191,-17.989576,25.035465
33.40500,-12.730860,-18.061062,25.831846
33.41000,-12.991584,-18.083970,26.644553
33.41500,-13.239455,-18.055421,27.469162
33.42000,-13.472528,-17.972954,28.300770
33.42500,-13.688845,-17.834610,29.134039
33.43000,-13.886462,-17.639020,29.963255
33.43500,-14.063478,-17.385475,30.782411
33.44000,-14.218069,-17.073994,31.585301
33.44500,-14.348520,-16.705372,32.365626
33.45000,-14.453256,-16.281207,33.117119
33.45500,-14.530880,-15.803908,33.833669
33.46000,-14.580198,-15.276683,34.509454
33.46500,-14.600250,-14.703491,35.139066
33.47000,-14.590333,-14.088984,35.717635
33.47500,-14.550021,-13.438414,36.240933
33.48000,-14.479176,-12.757529,36.705467
33.48500,-14.377959,-12.052448,37.108548
33.49000,-14.246826,-11.329527,37.448331
33.49500,-14.086526,-10.595220,37.723842
33.50000,-13.898082,-9.855941,37.934962
33.50500,-13.682781,-9.117930,38.082399
33.51000,-13.442140,-8.387130,38.167632
33.51500,-13.177886,-7.669082,38.192838
33.52000,-12.891919,-6.968832,38.160798
33.52500,-12.586278,-6.290869,38.074803
33.53000,-12.263107,-5.639069,37.938542
33.53500,-11.924620,-5.016678,37.756000
33.54000,-11.573065,-4.426298,37.531348
33.54500,-11.210691,-3.869901,37.268849
33.55000,-10.839719,-3.348857,36.972768
33.55500,-10.462315,-2.863969,36.647291
33.56000,-10.080564,-2.415526,36.296462
33.56500,-9.696455,-2.003354,35.924129
33.57000,-9.311858,-1.626879,35.533900
33.57500,-8.928516,-1.285182,35.129119
33.58000,-8.548036,-0.977061,34.712842
33.58500,-8.171882,-0.701087,34.287835
33.59000,-7.801372,-0.455658,33.856567
33.59500,-7.437678,-0.239046,33.421221
33.60000,-7.081828,-0.049442,32.983705
33.60500,-6.734712,0.115008,32.545664
33.61000,-6.397086,0.256166,32.108505
33.61500,-6.069576,0.375881,31.673410
33.62000,-5.752690,0.475962,31.241363
33.62500,-5.446825,0.558160,30.813167
33.63000,-5.152273,0.624156,30.389467
33.63500,-4.869233,0.675549,29.970770
33.64000,-4.597819,0.713850,29.557463
33.64500,-4.338067,0.740477,29.149829
33.65000,-4.089944,0.756750,28.748064
33.65500,-3.853357,0.763897,28.352294
33.66000,-3.628161,0.763048,27.962580
33.66500,-3.414165,0.755240,27.578938
33.67000,-3.211138,0.741421,27.201342
33.67500,-3.018817,0.722453,26.829738
33.68000,-2.836910,0.699115,26.464043
33.68500,-2.665107,0.672109,26.104161
33.69000,-2.503077,0.642066,25.749981
33.69500,-2.350477,0.609545,25.401383
33.70000,-2.206956,0.575047,25.058241
33.70500,-2.072157,0.539009,24.720429
33.71000,-1.945719,0.501819,24.387818
33.71500,-1.827283,0.463812,24.060281
33.72000,-1.716491,0.425281,23.737695
33.72500,-1.612989,0.386474,23.419937
33.73000,-1.516430,0.347605,23.106891
33.73500,-1.426474,0.308852,22.798445
33.74000,-1.342789,0.270362,22.494492
33.74500,-1.265053,0.232257,22.194928
33.75000,-1.192956,0.194630,21.899657
33.75500,-1.126196,0.157557,21.608585
33.76000,-1.064486,0.121090,21.321625
33.76500,-1.007548,0.085265,21.038693
33.77000,-0.955119,0.050103,20.759708
33.77500,-0.906944,0.015611,20.484597
33.78000,-0.862785,-0.018217,20.213288
33.78500,-0.822414,-0.051397,19.945711
33.79000,-0.785614,-0.083952,19.681804
33.79500,-0.752181,-0.115918,19.421503
33.80000,-0.721925,-0.147334,19.164750
33.80500,-0.694664,-0.178245,18.911488
33.81000,-0.670229,-0.208704,18.661664
33.81500,-0.648460,-0.238765,18.415226
33.82000,-0.629212,-0.268490,18.172123
33.82500,-0.612344,-0.297940,17.932309
33.83000,-0.597730,-0.327182,17.695738
33.83500,-0.585251,-0.356283,17.462364
33.84000,-0.574798,-0.385314,17.232146
33.84500,-0.566271,-0.414348,17.005042
33.85000,-0.559577,-0.443457,16.781011
33.85500,-0.554632,-0.472717,16.560017
33.86000,-0.551361,-0.502205,16.342021
33.86500,-0.549695,-0.531999,16.126987
33.87000,-0.549572,-0.562177,15.914881
33.87500,-0.550938,-0.592821,15.705668
33.88000,-0.553746,-0.624011,15.499318
33.88500,-0.557952,-0.655830,15.295799
33.89000,-0.563523,-0.688364,15.095080
33.89500,-0.570427,-0.721698,14.897133
33.90000,-0.578643,-0.755919,14.701931
33.90500,-0.588150,-0.791117,14.509447
33.91000,-0.598936,-0.827383,14.319657
33.91500,-0.610993,-0.864811,14.132537
33.92000,-0.624318,-0.903497,13.948066
33.92500,-0.638912,-0.943538,13.766223
33.93000,-0.654783,-0.985037,13.586989
33.93500,-0.671942,-1.028097,13.410348
33.94000,-0.690405,-1.072826,13.236284
33.94500,-0.710192,-1.119336,13.064783
33.95000,-0.731328,-1.167741,12.895835
33.95500,-0.753844,-1.218160,12.729432
33.96000,-0.777772,-1.270717,12.565565
33.96500,-0.803152,-1.325541,12.404232
33.97000,-0.830026,-1.382765,12.245432
33.97500,-0.858442,-1.442528,12.089166
33.98000,-0.888453,-1.504974,11.935440
33.98500,-0.920114,-1.570255,11.784262
33.99000,-0.953488,-1.638529,11.635646
33.99500,-0.988641,-1.709958,11.489608
34.00000,-1.025644,-1.784716,11.346170
34.00500,-1.064575,-1.862981,11.205358
34.01000,-1.105513,-1.944942,11.067205
34.01500,-1.148547,-2.030793,10.931748
34.02000,-1.193770,-2.120740,10.799032
34.02500,-1.241278,-2.214999,10.669109
34.03000,-1.291177,-2.313792,10.542038
34.03500,-1.343577,-2.417354,10.417887
34.04000,-1.398595,-2.525931,10.296734
34.04500,-1.456353,-2.639779,10.178666
34.05000,-1.516982,-2.759166,10.063782
34.05500,-1.580618,-2.884372,9.952194
34.06000,-1.647407,-3.015689,9.844025
34.06500,-1.717498,-3.153421,9.739416
34.07000,-1.791053,-3.297888,9.638522
34.07500,-1.868239,-3.449419,9.541517
34.08000,-1.949231,-3.608359,9.448593
34.08500,-2.034215,-3.775067,9.359965
34.09000,-2.123383,-3.949913,9.275870
34.09500,-2.216937,-4.133283,9.196572
34.10000,-2.315089,-4.325575,9.122363
34.10500,-2.418061,-4.527201,9.053563
34.11000,-2.526082,-4.738583,8.990529
34.11500,-2.639392,-4.960156,8.933653
34.12000,-2.758243,-5.192367,8.883368
34.12500,-2.882893,-5.435669,8.840148
34.13000,-3.013612,-5.690523,8.804518
34.13500,-3.150679,-5.957397,8.777052
34.14000,-3.294381,-6.236759,8.758381
34.14500,-3.445017,-6.529077,8.749199
34.15000,-3.602890,-6.834814,8.750261
34.15500,-3.768315,-7.154425,8.762398
34.16000,-3.941609,-7.488347,8.786514
34.16500,-4.123097,-7.836996,8.823596
34.17000,-4.313109,-8.200762,8.874718
34.17500,-4.511973,-8.579992,8.941050
34.18000,-4.720020,-8.974988,9.023856
34.18500,-4.937578,-9.385989,9.124509
34.19000,-5.164967,-9.813161,9.244489
34.19500,-5.402499,-10.256582,9.385387
34.20000,-5.650472,-10.716220,9.548913
34.20500,-5.909163,-11.191917,9.736895
34.21000,-6.178827,-11.683368,9.951279
34.21500,-6.459685,-12.190091,10.194129
34.22000,-6.751921,-12.711407,10.467621
34.22500,-7.055670,-13.246404,10.774034
34.23000,-7.371010,-13.793913,11.115741
34.23500,-7.697951,-14.352464,11.495192
34.24000,-8.036423,-14.920262,11.914889
34.24500,-8.386264,-15.495143,12.377360
34.25000,-8.747202,-16.074540,12.885122
34.25500,-9.118845,-16.655448,13.440635
34.26000,-9.500660,-17.234391,14.046248
34.26500,-9.891961,-17.807391,14.704138
34.27000,-10.291886,-18.369950,15.416231
34.27500,-10.699383,-18.917030,16.184119
34.28000,-11.113195,-19.443059,17.008966
34.28500,-11.531837,-19.941937,17.891401
34.29000,-11.953590,-20.407072,18.831409
34.29500,-12.376486,-20.831431,19.828209
34.30000,-12.798300,-21.207623,20.880144
34.30500,-13.216548,-21.527996,21.984559
34.31000,-13.628490,-21.784782,23.137703
34.31500,-14.031143,-21.970257,24.334639
34.32000,-14.421296,-22.076938,25.569183
34.32500,-14.795541,-22.097803,26.833874
34.33000,-15.150310,-22.026531,28.119987
34.33500,-15.481923,-21.857756,29.417594
34.34000,-15.786646,-21.587324,30.715680
34.34500,-16.060760,-21.212533,32.002315
34.35000,-16.300636,-20.732351,33.264886
34.35500,-16.502815,-20.147594,34.490383
34.36000,-16.664097,-19.461043,35.665725
34.36500,-16.781621,-18.677497,36.778127
34.37000,-16.852950,-17.803743,37.815471
34.37500,-16.876143,-16.848449,38.766688
34.38000,-16.849818,-15.821965,39.622098
34.38500,-16.773205,-14.736054,40.373718
34.39000,-16.646167,-13.603562,41.015498
34.39500,-16.469225,-12.438030,41.543483
34.40000,-16.243541,-11.253296,41.955884
34.40500,-15.970893,-10.063084,42.253063
34.41000,-15.653634,-8.880611,42.437427
34.41500,-15.294624,-7.718246,42.513249
34.42000,-14.897161,-6.587208,42.486425
34.42500,-14.464896,-5.497345,42.364187
34.43000,-14.001747,-4.456979,42.154788
34.43500,-13.511804,-3.472825,41.867185
34.44000,-12.999249,-2.549976,41.510722
34.44500,-12.468266,-1.691953,41.094850
34.45000,-11.922972,-0.900805,40.628869
34.45500,-11.367349,-0.177237,40.121717
34.46000,-10.805189,0.479222,39.581805
34.46500,-10.240052,1.070048,39.016890
34.47000,-9.675230,1.597544,38.433995
34.47500,-9.113726,2.064662,37.839368
34.48000,-8.558240,2.474843,37.238466
34.48500,-8.011163,2.831866,36.635974
34.49000,-7.474581,3.139718,36.035838
34.49500,-6.950280,3.402480,35.441315
34.50000,-6.439759,3.624239,34.855032
34.50500,-5.944246,3.809004,34.279056
34.51000,-5.464719,3.960658,33.714954
34.51500,-5.001920,4.082907,33.163866
34.52000,-4.556380,4.179253,32.626563
34.52500,-4.128440,4.252972,32.103511
34.53000,-3.718269,4.307108,31.594922
34.53500,-3.325885,4.344465,31.100803
34.54000,-2.951176,4.367610,30.621001
34.54500,-2.593914,4.378881,30.155237
34.55000,-2.253773,4.380397,29.703141
34.55500,-1.930349,4.374065,29.264275
34.56000,-1.623163,4.361601,28.838160
34.56500,-1.331687,4.344536,28.424291
34.57000,-1.055343,4.324234,28.022151
34.57500,-0.793521,4.301907,27.631228
34.58000,-0.545585,4.278624,27.251017
34.58500,-0.310880,4.255329,26.881032
34.59000,-0.088741,4.232850,26.520810
34.59500,0.121503,4.211913,26.169913
34.60000,0.320524,4.193151,25.827931
34.60500,0.508987,4.177114,25.494486
34.61000,0.687555,4.164281,25.169228
34.61500,0.856874,4.155062,24.851837
34.62000,1.017583,4.149816,24.542024
34.62500,1.170302,4.148846,24.239529
34.63000,1.315636,4.152417,23.944118
34.63500,1.454173,4.160752,23.655585
34.64000,1.586481,4.174044,23.373751
34.64500,1.713109,4.192457,23.098458
34.65000,1.834589,4.216131,22.829573
34.65500,1.951430,4.245189,22.566984
34.66000,2.064125,4.279734,22.310601
34.66500,2.173145,4.319856,22.060353
34.67000,2.278944,4.365637,21.816188
34.67500,2.381957,4.417148,21.578070
34.68000,2.482599,4.474454,21.345984
34.68500,2.581272,4.537616,21.119930
34.69000,2.678359,4.606690,20.899922
34.69500,2.774225,4.681733,20.685995
34.70000,2.869224,4.762798,20.478196
34.70500,2.963693,4.849940,20.276589
34.71000,3.057955,4.943215,20.081254
34.71500,3.152320,5.042679,19.892285
34.72000,3.247088,5.148389,19.709794
34.72500,3.342544,5.260405,19.533908
34.73000,3.438964,5.378789,19.364772
34.73500,3.536613,5.503601,19.202546
34.74000,3.635746,5.634906,19.047408
34.74500,3.736609,5.772767,18.899554
34.75000,3.839439,5.917247,18.759200
34.75500,3.944465,6.068410,18.626579
34.76000,4.051906,6.226314,18.501945
34.76500,4.161975,6.391017,18.385573
34.77000,4.274877,6.562570,18.277758
34.77500,4.390809,6.741019,18.178818
34.78000,4.509960,6.926400,18.089092
34.78500,4.632512,7.118740,18.008945
34.79000,4.758639,7.318052,17.938763
34.79500,4.888507,7.524334,17.878959
34.80000,5.022273,7.737566,17.829968
34.80500,5.160084,7.957707,17.792253
34.81000,5.302079,8.184691,17.766299
34.81500,5.448386,8.418423,17.752618
34.82000,5.599120,8.658775,17.751747
34.82500,5.754384,8.905586,17.764244
34.83000,5.914267,9.158649,17.790693
34.83500,6.078844,9.417713,17.831697
34.84000,6.248170,9.682477,17.887880
34.84500,6.422284,9.952581,17.959880
34.85000,6.601202,10.227605,18.048352
34.85500,6.784918,10.507058,18.153958
34.86000,6.973401,10.790379,18.277365
34.86500,7.166591,11.076925,18.419239
34.87000,7.364399,11.365966,18.580241
34.87500,7.566701,11.656685,18.761012
34.88000,7.773338,11.948164,18.962175
34.88500,7.984110,12.239388,19.184314
34.89000,8.198777,12.529232,19.427971
34.89500,8.417052,12.816468,19.693629
34.90000,8.638599,13.099754,19.981701
34.90500,8.863030,13.377637,20.292512
34.91000,9.089903,13.648556,20.626287
34.91500,9.318719,13.910841,20.983131
34.92000,9.548918,14.162723,21.363014
34.92500,9.779882,14.402338,21.765748
34.93000,10.010926,14.627741,22.190975
34.93500,10.241304,14.836917,22.638144
34.94000,10.470207,15.027801,23.106495
34.94500,10.696763,15.198298,23.595046
34.95000,10.920040,15.346307,24.102571
34.95500,11.139051,15.469750,24.627599
34.96000,11.352755,15.566600,25.168397
34.96500,11.560066,15.634921,25.722971
34.97000,11.759860,15.672897,26.289063
34.97500,11.950981,15.678875,26.864160
34.98000,12.132256,15.651405,27.445507
34.98500,12.302502,15.589274,28.030119
34.99000,12.460543,15.491545,28.614816
34.99500,12.605221,15.357596,29.196247
35.00000,12.735413,15.187146,29.770931
35.00500,12.850046,14.980282,30.335303
35.01000,12.948113,14.737480,30.885761
35.01500,13.028690,14.459615,31.418721
35.02000,13.090948,14.147962,31.930674
35.02500,13.134173,13.804195,32.418240
35.03000,13.157776,13.430366,32.878227
35.03500,13.161306,13.028884,33.307687
35.04000,13.144458,12.602476,33.703961
35.04500,13.107084,12.154148,34.064728
35.05000,13.049195,11.687137,34.388038
35.05500,12.970963,11.204849,34.672343
35.06000,12.872721,10.710809,34.916513
35.06500,12.754961,10.208593,35.119845
35.07000,12.618323,9.701773,35.282063
35.07500,12.463589,9.193853,35.403304
35.08000,12.291674,8.688220,35.484100
35.08500,12.103605,8.188089,35.525346
35.09000,11.900515,7.696463,35.528272
35.09500,11.683618,7.216095,35.494394
35.10000,11.454200,6.749463,35.425481
35.10500,11.213596,6.298748,35.323497
35.11000,10.963176,5.865821,35.190566
35.11500,10.704324,5.452243,35.028920
35.12000,10.438429,5.059266,34.840861
35.12500,10.166862,4.687841,34.628715
35.13000,9.890969,4.338631,34.394803
35.13500,9.612056,4.012036,34.141404
35.14000,9.331376,3.708208,33.870729
35.14500,9.050127,3.427077,33.584902
35.15000,8.769436,3.168378,33.285939
35.15500,8.490361,2.931675,32.975737
35.16000,8.213881,2.716388,32.656063
35.16500,7.940898,2.521817,32.328551
35.17000,7.672233,2.347165,31.994700
35.17500,7.408625,2.191562,31.655872
35.18000,7.150734,2.054085,31.313297
35.18500,6.899141,1.933772,30.968080
35.19000,6.654353,1.829647,30.621203
35.19500,6.416803,1.740724,30.273537
35.20000,6.186856,1.666028,29.925846
35.20500,5.964810,1.604599,29.578797
35.21000,5.750904,1.555504,29.232968
35.21500,5.545322,1.517843,28.888860
35.22000,5.348192,1.490755,28.546899
35.22500,5.159598,1.473421,28.207449
35.23000,4.979581,1.465067,27.870817
35.23500,4.808141,1.464969,27.537260
35.24000,4.645247,1.472450,27.206993
35.24500,4.490836,1.486881,26.880193
35.25000,4.344818,1.507685,26.557005
35.25500,4.207082,1.534331,26.237547
35.26000,4.077496,1.566336,25.921916
35.26500,3.955915,1.603263,25.610186
35.27000,3.842176,1.644718,25.302419
35.27500,3.736111,1.690351,24.998662
35.28000,3.637540,1.739851,24.698952
35.28500,3.546280,1.792945,24.403320
35.29000,3.462143,1.849397,24.111787
35.29500,3.384942,1.909005,23.824373
35.30000,3.314487,1.971598,23.541094
35.30500,3.250591,2.037037,23.261963
35.31000,3.193071,2.105209,22.986995
35.31500,3.141746,2.176029,22.716202
35.32000,3.096442,2.249436,22.449600
35.32500,3.056990,2.325390,22.187205
35.33000,3.023229,2.403876,21.929035
35.33500,2.995005,2.484895,21.675113
35.34000,2.972171,2.568467,21.425464
35.34500,2.954590,2.654632,21.180117
35.35000,2.942134,2.743441,20.939106
35.35500,2.934683,2.834963,20.702470
35.36000,2.932127,2.929280,20.470253
35.36500,2.934366,3.026486,20.242505
35.37000,2.941310,3.126686,20.019281
35.37500,2.952879,3.229997,19.800645
35.38000,2.969000,3.336547,19.586666
35.38500,2.989615,3.446470,19.377423
35.39000,3.014671,3.559913,19.173001
35.39500,3.044127,3.677028,18.973496
35.40000,3.077952,3.797976,18.779011
35.40500,3.116123,3.922923,18.589662
35.41000,3.158629,4.052043,18.405574
35.41500,3.205465,4.185516,18.226883
35.42000,3.256637,4.323524,18.053741
35.42500,3.312160,4.466257,17.886308
35.43000,3.372056,4.613908,17.724764
35.43500,3.436357,4.766671,17.569298
35.44000,3.505102,4.924743,17.420121
35.44500,3.578338,5.088325,17.277457
35.45000,3.656120,5.257615,17.141551
35.45500,3.738509,5.432813,17.012665
35.46000,3.825574,5.614115,16.891084
35.46500,3.917389,5.801716,16.777114
35.47000,4.014035,5.995804,16.671084
35.47500,4.115596,6.196564,16.573348
35.48000,4.222162,6.404170,16.484285
35.48500,4.333828,6.618788,16.404301
35.49000,4.450691,6.840569,16.333833
35.49500,4.572849,7.069650,16.273345
35.50000,4.700405,7.306151,16.223332
35.50500,4.833458,7.550168,16.184323
35.51000,4.972109,7.801774,16.156877
35.51500,5.116456,8.061012,16.141589
35.52000,5.266595,8.327891,16.139088
35.52500,5.422615,8.602383,16.150037
35.53000,5.584598,8.884413,16.175133
35.53500,5.752619,9.173860,16.215108
35.54000,5.926741,9.470545,16.270728
35.54500,6.107014,9.774227,16.342787
35.55000,6.293471,10.084594,16.432113
35.55500,6.486128,10.401259,16.539557
35.56000,6.684978,10.723748,16.665992
35.56500,6.889990,11.051492,16.812310
35.57000,7.101103,11.383822,16.979412
35.57500,7.318225,11.719958,17.168204
35.58000,7.541227,12.058997,17.379584
35.58500,7.769938,12.399912,17.614435
35.59000,8.004145,12.741538,17.873609
35.59500,8.243581,13.082567,18.157917
35.60000,8.487927,13.421541,18.468108
35.60500,8.736805,13.756848,18.804854
35.61000,8.989773,14.086718,19.168727
35.61500,9.246318,14.409223,19.560180
35.62000,9.505856,14.722278,19.979521
35.62500,9.767726,15.023646,20.426886
35.63000,10.031187,15.310947,20.902217
35.63500,10.295413,15.581671,21.405228
35.64000,10.559495,15.833198,21.935384
35.64500,10.822437,16.062816,22.491869
35.65000,11.083159,16.267753,23.073562
35.65500,11.340495,16.445210,23.679015
35.66000,11.593203,16.592400,24.306432
35.66500,11.839964,16.706593,24.953653
35.67000,12.079394,16.785169,25.618150
35.67500,12.310053,16.825667,26.297020
35.68000,12.530454,16.825846,26.986995
35.68500,12.739083,16.783741,27.684460
35.69000,12.934409,16.697725,28.385474
35.69500,13.114909,16.566564,29.085815
35.70000,13.279081,16.389473,29.781021
35.70500,13.425473,16.166155,30.466456
35.71000,13.552702,15.896848,31.137371
35.71500,13.659475,15.582348,31.788987
35.72000,13.744619,15.224021,32.416571
35.72500,13.807095,14.823808,33.015527
35.73000,13.846026,14.384208,33.581481
35.73500,13.860711,13.908246,34.110365
35.74000,13.850644,13.399430,34.598498
35.74500,13.815525,12.861691,35.042654
35.75000,13.755269,12.299312,35.440126
35.75500,13.670011,11.716843,35.788770
35.76000,13.560107,11.119017,36.087037
35.76500,13.426128,10.510655,36.333988
35.77000,13.268853,9.896575,36.529295
35.77500,13.089256,9.281500,36.673219
35.78000,12.888490,8.669978,36.766585
35.78500,12.667867,8.066303,36.810734
35.79000,12.428838,7.474451,36.807466
35.79500,12.172967,6.898029,36.758982
35.80000,11.901908,6.340238,36.667813
35.80500,11.617381,5.803839,36.536749
35.81000,11.321145,5.291150,36.368772
35.81500,11.014974,4.804035,36.166982
35.82000,10.700637,4.343922,35.934539
35.82500,10.379877,3.911817,35.674602
35.83000,10.054387,3.508331,35.390281
35.83500,9.725804,3.133713,35.084588
35.84000,9.395684,2.787885,34.760407
35.84500,9.065499,2.470482,34.420465
35.85000,8.736624,2.180891,34.067307
35.85500,8.410332,1.918290,33.703292
35.86000,8.087791,1.681687,33.330573
35.86500,7.770056,1.469953,32.951106
35.87000,7.458078,1.281860,32.566645
35.87500,7.152697,1.116108,32.178753
35.88000,6.854647,0.971352,31.788806
35.88500,6.564562,0.846229,31.398007
35.89000,6.282977,0.739373,31.007399
35.89500,6.010334,0.649436,30.617872
35.90000,5.746992,0.575103,30.230187
35.90500,5.493225,0.515100,29.844978
35.91000,5.249235,0.468206,29.462776
35.91500,5.015156,0.433256,29.084011
35.92000,4.791059,0.409153,28.709034
35.92500,4.576962,0.394861,28.338121
35.93000,4.372830,0.389418,27.971485
35.93500,4.178588,0.391927,27.609289
35.94000,3.994120,0.401561,27.251647
35.94500,3.819278,0.417559,26.898638
35.95000,3.653885,0.439228,26.550309
35.95500,3.497742,0.465937,26.206682
35.96000,3.350629,0.497114,25.867759
35.96500,3.212310,0.532248,25.533524
35.97000,3.082538,0.570879,25.203951
35.97500,2.961057,0.612601,24.879003
35.98000,2.847604,0.657055,24.558635
35.98500,2.741913,0.703930,24.242799
35.99000,2.643717,0.752952,23.931444
35.99500,2.552748,0.803890,23.624515
36.00000,2.468744,0.856548,23.321960
36.00500,2.391443,0.910764,23.023725
36.01000,2.320592,0.966406,22.729758
36.01500,2.255943,1.023371,22.440008
36.02000,2.197256,1.081581,22.154428
36.02500,2.144300,1.140984,21.872974
36.03000,2.096852,1.201546,21.595602
36.03500,2.054700,1.263258,21.322273
36.04000,2.017642,1.326126,21.052953
36.04500,1.985487,1.390174,20.787607
36.05000,1.958053,1.455441,20.526209
36.05500,1.935171,1.521980,20.268732
36.06000,1.916683,1.589859,20.015156
36.06500,1.902441,1.659154,19.765462
36.07000,1.892311,1.729956,19.519638
36.07500,1.886166,1.802364,19.277672
36.08000,1.883894,1.876488,19.039561
36.08500,1.885393,1.952445,18.805302
36.09000,1.890571,2.030363,18.574899
36.09500,1.899347,2.110376,18.348360
36.10000,1.911652,2.192626,18.125698
36.10500,1.927427,2.277263,17.906931
36.11000,1.946621,2.364443,17.692081
36.11500,1.969198,2.454330,17.481179
36.12000,1.995127,2.547094,17.274260
36.12500,2.024390,2.642911,17.071365
36.13000,2.056977,2.741965,16.872544
36.13500,2.092890,2.844445,16.677852
36.14000,2.132138,2.950547,16.487355
36.14500,2.174739,3.060474,16.301125
36.15000,2.220722,3.174433,16.119245
36.15500,2.270124,3.292641,15.941806
36.16000,2.322991,3.415318,15.768913
36.16500,2.379376,3.542691,15.600680
36.17000,2.439345,3.674996,15.437234
36.17500,2.502967,3.812472,15.278715
36.18000,2.570323,3.955364,15.125281
36.18500,2.641502,4.103925,14.977100
36.19000,2.716599,4.258411,14.834362
36.19500,2.795719,4.419087,14.697273
36.20000,2.878974,4.586217,14.566059
36.20500,2.966484,4.760075,14.440967
36.21000,3.058377,4.940935,14.322267
36.21500,3.154786,5.129075,14.210255
36.22000,3.255854,5.324775,14.105250
36.22500,3.361729,5.528314,14.007603
36.23000,3.472565,5.739971,13.917693
36.23500,3.588524,5.960023,13.835932
36.24000,3.709772,6.188741,13.762766
36.24500,3.836479,6.426391,13.698680
36.25000,3.968822,6.673228,13.644196
36.25500,4.106980,6.929494,13.599879
36.26000,4.251134,7.195415,13.566336
36.26500,4.401469,7.471199,13.544223
36.27000,4.558169,7.757026,13.534242
36.27500,4.721416,8.053047,13.537148
36.28000,4.891391,8.359378,13.553747
36.28500,5.068272,8.676092,13.584901
36.29000,5.252229,9.003212,13.631526
36.29500,5.443423,9.340703,13.694597
36.30000,5.642005,9.688463,13.775144
36.30500,5.848112,10.046312,13.874256
36.31000,6.061861,10.413984,13.993074
36.31500,6.283352,10.791113,14.132795
36.32000,6.512657,11.177219,14.294666
36.32500,6.749817,11.571698,14.479975
36.33000,6.994841,11.973806,14.690049
36.33500,7.247696,12.382643,14.926244
36.34000,7.508301,12.797139,15.189931
36.34500,7.776526,13.216039,15.482484
36.35000,8.052178,13.637886,15.805262
36.35500,8.334998,14.061007,16.159591
36.36000,8.624654,14.483500,16.546734
36.36500,8.920730,14.903220,16.967872
36.37000,9.222719,15.317773,17.424064
36.37500,9.530017,15.724504,17.916218
36.38000,9.841912,16.120499,18.445048
36.38500,10.157581,16.502590,19.011031
36.39000,10.476077,16.867356,19.614364
36.39500,10.796330,17.211149,20.254914
36.40000,11.117136,17.530113,20.932166
36.40500,11.437160,17.820222,21.645178
36.41000,11.754930,18.077322,22.392531
36.41500,12.068842,18.297189,23.172282
36.42000,12.377166,18.475597,23.981932
36.42500,12.678049,18.608393,24.818388
36.43000,12.969530,18.691586,25.677953
36.43500,13.249556,18.721445,26.556314
36.44000,13.516000,18.694602,27.448557
36.44500,13.766685,18.608155,28.349195
36.45000,13.999413,18.459779,29.252221
36.45500,14.211997,18.247827,30.151177
36.46000,14.402293,17.971420,31.039249
36.46500,14.568240,17.630530,31.909379
36.47000,14.707899,17.226037,32.754394
36.47500,14.819491,16.759767,33.567156
36.48000,14.901437,16.234501,34.340710
36.48500,14.952392,15.653956,35.068446
36.49000,14.971283,15.022734,35.744253
36.49500,14.957330,14.346241,36.362660
36.50000,14.910076,13.630579,36.918970
36.50500,14.829396,12.882412,37.409365
36.51000,14.715507,12.108815,37.830982
36.51500,14.568969,11.317111,38.181963
36.52000,14.390673,10.514700,38.461473
36.52500,14.181825,9.708894,38.669679
36.53000,13.943925,8.906755,38.807707
36.53500,13.678736,8.114954,38.877565
36.54000,13.388245,7.339648,38.882046
36.54500,13.074629,6.586380,38.824615
36.55000,12.740215,5.860004,38.709283
36.55500,12.387432,5.164642,38.540477
36.56000,12.018775,4.503659,38.322910
36.56500,11.636760,3.879666,38.061457
36.57000,11.243894,3.294544,37.761043
36.57500,10.842634,2.749487,37.426536
36.58000,10.435358,2.245051,37.062664
36.58500,10.024342,1.781222,36.673941
36.59000,9.611740,1.357485,36.264614
36.59500,9.199562,0.972895,35.838620
36.60000,8.789667,0.626151,35.399563
36.60500,8.383749,0.315666,34.950695
36.61000,7.983341,0.039632,34.494918
36.61500,7.589805,-0.203919,34.034790
36.62000,7.204341,-0.417061,33.572535
36.62500,6.827984,-0.601929,33.110063
36.63000,6.461618,-0.760673,32.648994
36.63500,6.105976,-0.895429,32.190680
36.64000,5.761654,-1.008288,31.736234
36.64500,5.429117,-1.101277,31.286552
36.65000,5.108711,-1.176338,30.842343
36.65500,4.800673,-1.235320,30.404150
36.66000,4.505142,-1.279964,29.972375
36.66500,4.222165,-1.311904,29.547298
36.67000,3.951712,-1.332662,29.129101
36.67500,3.693683,-1.343647,28.717879
36.68000,3.447916,-1.346156,28.313660
36.68500,3.214197,-1.341379,27.916417
36.69000,2.992265,-1.330401,27.526078
36.69500,2.781825,-1.314207,27.142539
36.70000,2.582548,-1.293688,26.765671
36.70500,2.394080,-1.269646,26.395326
36.71000,2.216048,-1.242800,26.031345
36.71500,2.048064,-1.213793,25.673560
36.72000,1.889728,-1.183194,25.321800
36.72500,1.740636,-1.151508,24.975896
36.73000,1.600377,-1.119179,24.635677
36.73500,1.468544,-1.086596,24.300979
36.74000,1.344728,-1.054096,23.971641
36.74500,1.228528,-1.021975,23.647510
36.75000,1.119547,-0.990483,23.328438
36.75500,1.017397,-0.959836,23.014284
